id_arc;lstpoints;parent;highway;nomvoie;surface
656248067-2;[6147646004, 6147646003];656248067;footway;;compacted
656248068-1;[597616222, 7567060593, 7567060592, 6147646004];656248068;footway;;compacted
656248068-2;[6147646004, 6147646010];656248068;footway;;compacted
656248069-1;[6147646016, 6147646014];656248069;footway;;"concrete;paving_stones"
656248069-2;[6147646014, 6147646013];656248069;footway;;"concrete;paving_stones"
656248069-3;[6147646013, 6147646010];656248069;footway;;"concrete;paving_stones"
656248069-4;[6147646010, 9600749448, 7820868073];656248069;footway;;"concrete;paving_stones"
656248069-5;[7820868073, 9600749449, 6147646016];656248069;footway;;"concrete;paving_stones"
656248070;[6147646015, 6147646016];656248070;footway;;concrete
656248071-1;[6147646016, 6147646019];656248071;footway;;concrete
656248071-2;[6147646019, 6147646017, 6147646014];656248071;footway;;concrete
656248072-1;[10143043254, 10143043255, 6147646020, 6147646019];656248072;footway;;concrete
656248072-2;[6147646019, 6147646015];656248072;footway;;concrete
656248072-3;[6147646015, 1797177121, 6147646018];656248072;footway;;concrete
657250680-1;[10282134125, 8992962648, 11291953669, 1829852867];657250680;secondary;Boulevard Alsace-Lorraine;asphalt
657250680-2;[1829852867, 7003820162, 3150255632];657250680;secondary;Boulevard Alsace-Lorraine;asphalt
657250680-3;[3150255632, 3150311568, 364415670];657250680;secondary;Boulevard Alsace-Lorraine;asphalt
657638333-1;[6159080940, 6159080939];657638333;pedestrian;;paving_stones
657638333-2;[6159080939, 388382329];657638333;pedestrian;;paving_stones
657638333-3;[388382329, 6154744496];657638333;pedestrian;;paving_stones
657638333-4;[6154744496, 388382328];657638333;pedestrian;;paving_stones
657638333-5;[388382328, 6154744495];657638333;pedestrian;;paving_stones
657638333-6;[6154744495, 6159080940];657638333;pedestrian;;paving_stones
658704395;[6167949115, 6167949114];658704395;service;;asphalt
658704396-1;[6167949121, 6167949120, 6167949119, 6167949118, 6167949115];658704396;service;;
658704396-2;[6167949115, 6167949117, 6765906901, 6167949116, 6765906902, 6765906903, 6167949121];658704396;service;;
658705816;[6167963122, 6167963121, 6167963120];658705816;service;;
658705818;[6167963126, 6167963125];658705818;service;;
658705819;[6167963130, 6167963129, 6167963128, 6167963127];658705819;service;;
658705820;[11257850947, 6167963131, 8764031071];658705820;service;;
658705821-1;[6167963134, 6167963133, 8758462073];658705821;service;;
658705821-2;[8758462073, 1830766583];658705821;service;;
658705822;[8758462052, 8758462051, 8758462050, 8758462049, 8758462048, 8758462047, 8758462046, 8758462045, 6167963139, 7620391473, 1830766584];658705822;service;;
660580106;[6184740391, 6184740390, 6184740389];660580106;footway;;
660580107-1;[6184740393, 6184740394, 6184740408];660580107;footway;;
660580107-2;[6184740408, 6184740397, 6184740396, 6184740395, 3486418079];660580107;footway;;
660580108;[6184740399, 6184740404];660580108;footway;;
660580109-1;[6184740401, 6184740384, 10695421949, 6184740400];660580109;footway;;
660580109-2;[6184740400, 6184740399];660580109;footway;;
660580109-3;[6184740399, 10695421945, 6184740398, 10695421944, 6184740417];660580109;footway;;
660580109-4;[6184740417, 6184740385, 6184740401];660580109;footway;;
660580110;[6184740402, 6184740400];660580110;footway;;
660580111-1;[6184740410, 6184740409, 6184740403];660580111;service;;
660580111-2;[6184740403, 6184740411, 6184740408];660580111;service;;
660580111-3;[6184740408, 6184740407, 6184740406];660580111;service;;
660580112;[254933117, 6184740410];660580112;service;;
660580113-1;[6184740419, 6184740414, 6184740413, 6184740412, 6184740405, 6184740404];660580113;footway;;
660580113-2;[6184740404, 6184740403];660580113;footway;;
660580114-1;[6184740421, 6184740420, 6184740419];660580114;footway;;
660580114-2;[6184740419, 6184740418, 6184740417];660580114;footway;;
660580115;[6184740429, 6184740428, 6184740427, 6184740426, 6184740425, 6184740424];660580115;service;;
663764165;[4504341857, 4504341858];663764165;pedestrian;Passage Jules Mauméjean;
663764166;[4504341856, 4504341857];663764166;pedestrian;Passage Jules Mauméjean;
663764167-1;[4504341860, 6212815323];663764167;pedestrian;;
663764167-2;[6212815323, 6924405089, 6212812006, 6212812017];663764167;pedestrian;;
663764168;[6212812017, 6212812010, 6212812009, 6212812008, 6212812007];663764168;footway;;
663764169;[6212812014, 6212812011];663764169;service;;
663764170;[6212812007, 6212812013, 6212812012];663764170;service;;
663764171;[6212812018, 717860519];663764171;service;;
663764172-1;[6212812020, 6212812018];663764172;service;;
663764172-2;[6212812018, 6490858876];663764172;service;;
663764172-3;[6490858876, 6212812019];663764172;service;;
663764173;[6212812021, 1797271554];663764173;service;;asphalt
663764174;[6212812024, 6212812023, 6469966769, 6212812022];663764174;service;;
663764558-1;[6212815326, 6212815325, 6212815322];663764558;pedestrian;;
663764558-2;[6212815322, 6212815324, 6212815323];663764558;pedestrian;;
663764558-3;[6212815323, 4504341860];663764558;pedestrian;;
663764558-4;[4504341860, 6212815326];663764558;pedestrian;;
663765399;[570056307, 5464276907];663765399;residential;Boulevard Jean d'Amou;asphalt
665678868;[6231013319, 6231013321];665678868;footway;;paving_stones
665678869;[6231013321, 6231013320, 6231013322];665678869;steps;;
665678870-1;[6231013322, 6231013323, 1797141975];665678870;footway;;asphalt
665678870-2;[1797141975, 6231013324, 2436291984];665678870;footway;;asphalt
667491483;[1829846411, 5217893672, 3150254921, 1829846415];667491483;residential;Quai Amiral Bergeret;asphalt
667491784;[5464276986, 3649039666];667491784;cycleway;;
668892341-1;[6263917976, 6263917970];668892341;footway;;
668892341-2;[6263917970, 6263917977, 6263917978, 6263917969];668892341;footway;;
668892341-3;[6263917969, 6263917979, 6263917976];668892341;footway;;
668892342;[6263917973, 6079069102];668892342;footway;;
668892343;[6263917969, 7565625595, 6263917975];668892343;footway;;
668892344-1;[6263917973, 11070857164, 5484289619, 6263917972, 11070857166, 8904807664, 8904807665, 11070857165, 6263917971, 6263917975];668892344;footway;;
668892344-2;[6263917975, 6263917974, 11070857167, 6263917973];668892344;footway;;
670470572;[6278647489, 6278647490];670470572;steps;;
670470574;[6278647491, 6278647490];670470574;path;;compacted
670471814;[6278661327, 6278661326, 6278661325, 6278661324];670471814;service;;asphalt
670691543;[6280715093, 6280715092];670691543;steps;;concrete
671210160;[6285603050, 6285603044, 6285603048, 6285603046, 6285603045];671210160;service;;asphalt
671211182;[6285609917, 6285609916, 6285609915, 6285609914, 6285609913];671211182;service;;
671212594;[6285629100, 6285629099];671212594;steps;;concrete
671212595-1;[6285629105, 6285629099];671212595;pedestrian;Square Gambetta;gravel
671212595-2;[6285629099, 6528389287, 6285629104, 9887201233];671212595;pedestrian;Square Gambetta;gravel
671212595-3;[9887201233, 6326876330, 6285629103, 8118376333];671212595;pedestrian;Square Gambetta;gravel
671212595-4;[8118376333, 6280715093];671212595;pedestrian;Square Gambetta;gravel
671212595-5;[6280715093, 11283173241];671212595;pedestrian;Square Gambetta;gravel
671212595-6;[11283173241, 6285629105];671212595;pedestrian;Square Gambetta;gravel
671784026;[6290769332, 6290769328, 6290769327, 6290769331];671784026;pedestrian;Place Jeanne d'Albret;
671784027;[6290769332, 6290769330, 6290769329, 6290769331];671784027;pedestrian;Place Jeanne d'Albret;
671784028-1;[254934189, 8115435695];671784028;pedestrian;Place Jeanne d'Albret;
671784028-2;[8115435695, 6290769332];671784028;pedestrian;Place Jeanne d'Albret;
671784606;[6290776015, 6290776014, 6290776013, 6290776012, 6290776011, 6290776010, 6290776009, 6290776008];671784606;service;;
671784607;[6290776017, 6290776016, 6290776020, 6290776018, 6290776019];671784607;service;;
675597855;[7003820167, 6326876329, 1829846409, 7003820165];675597855;footway;;asphalt
675598469;[3734832291, 6326879883, 6326879882, 6326879884];675598469;pedestrian;Esplanade de l'Échauguette;
675598470;[4434324837, 6326879884];675598470;steps;Esplanade de l'Échauguette;
675598471;[3734832287, 3734832291];675598471;steps;Esplanade de l'Échauguette;
678099033-1;[1890041708, 4242583695, 6349193177];678099033;footway;;paving_stones
678099033-2;[6349193177, 4242583696, 4242583697];678099033;footway;;paving_stones
678100048;[6349200256, 6349200255, 6349200254, 6349200253, 6349200252, 6349200251, 6349200250, 4014853244];678100048;footway;;concrete
678100049;[6349200257, 6349200256];678100049;steps;;asphalt
678100050;[4014853246, 6349200257];678100050;footway;;concrete
678100051;[6349200259, 6349200258];678100051;steps;;asphalt
678100052;[4268135361, 6349200259];678100052;footway;;concrete
678100053;[6349200260, 4268135367];678100053;footway;;concrete
678100054;[6349200261, 6349200260];678100054;steps;;asphalt
678100055;[6349200262, 6349200263];678100055;steps;;asphalt
678100056;[4268135363, 6349200262];678100056;footway;;asphalt
678100058;[6349200265, 4268135368];678100058;footway;;concrete
678100059;[6349200264, 6349200265];678100059;steps;;asphalt
683932132;[6406801272, 6406801271, 6406801270, 6406801269];683932132;service;;
683935657;[6406843668, 6406843667, 6406843666, 6406843665, 6406843664];683935657;service;;
689655575;[11070857168, 6469966772, 6469966768, 6469966771, 6469966770];689655575;service;;
689971685;[6473121659, 6473121658, 6473121657, 11283173266];689971685;service;;
689971686;[6473121654, 6473121653];689971686;footway;;
689971687;[6473121656, 6473121655];689971687;footway;;
689971688-1;[6473121661, 6473121654];689971688;footway;;
689971688-2;[6473121654, 6473121656];689971688;footway;;
689971688-3;[6473121656, 6473121660, 6473121659];689971688;footway;;
690706920;[4242583697, 5487050076];690706920;footway;;
690706921-1;[7670962641, 5487073237];690706921;path;;asphalt
690706921-2;[5487073237, 7670962642];690706921;path;;asphalt
690706923-1;[6480663693, 7561881428, 6480663689];690706923;footway;;compacted
690706923-2;[6480663689, 6480663688];690706923;footway;;compacted
690706923-3;[6480663688, 6480663691, 6480663690];690706923;footway;;compacted
690706923-4;[6480663690, 7667113679];690706923;footway;;compacted
690706923-5;[7667113679, 1890041708];690706923;footway;;compacted
690706924-1;[1888303676, 1888303625, 1888303680, 1888303628, 1888303681];690706924;footway;;fine_gravel
690706924-2;[1888303681, 4014854143, 7260687853];690706924;footway;;fine_gravel
691660251;[6490858873, 6490858875];691660251;service;;
691660252;[6490858876, 6490858872];691660252;service;;
691660253;[6490858872, 11070857170, 6490858873];691660253;service;;
695002666;[3150311585, 10117225143];695002666;footway;;
696615593;[1890053029, 6015172761];696615593;unclassified;Rue Vauban;asphalt
701044327-1;[388382418, 388382414];701044327;pedestrian;Rue Passemillon;asphalt
701044327-2;[388382414, 388382353];701044327;pedestrian;Rue Passemillon;asphalt
701044328;[257607977, 8947014606, 706302159];701044328;living_street;Rue Marengo;asphalt
704816223-1;[6618923558, 9609236406];704816223;pedestrian;Place Pereire;paving_stones
704816223-2;[9609236406, 4313356704, 4313356699, 4313356700, 8940884388, 8940884387, 4313356577, 4313356575, 8940884383, 8940884384, 8940884385, 8950580252];704816223;pedestrian;Place Pereire;paving_stones
704816223-3;[8950580252, 862889552, 8950828577, 862981478, 8950828576, 8950828578, 8950594140, 10012301661, 8950828580, 8950828579, 8950594139, 8950594138, 6618925367, 6618923559];704816223;pedestrian;Place Pereire;paving_stones
704816223-4;[6618923559, 8370775116, 9609236416];704816223;pedestrian;Place Pereire;paving_stones
704816223-5;[9609236416, 3513549755, 8648547779, 8648547778, 9609236415];704816223;pedestrian;Place Pereire;paving_stones
704816223-6;[9609236415, 9558378208, 8648547777, 2441623467, 6665264791];704816223;pedestrian;Place Pereire;paving_stones
704816223-7;[6665264791, 6618923558];704816223;pedestrian;Place Pereire;paving_stones
707654457;[6753623785, 6650044156, 6536213385, 6650044155, 6650044154];707654457;residential;Rue Daniel Argote;
707654459-1;[8648547797, 11048400340, 9558410728];707654459;service;;
707654459-2;[9558410728, 8648547796];707654459;service;;
708917664;[6335003769, 1890041760, 7628704123, 7628704125, 7628704124, 6335003770, 7547642609, 7547642610, 6844089316, 7547642611, 7547642612, 7547642613, 9623347632, 6844089317, 6335003769];708917664;;Place Général de Gaulle;
709157158;[6665013395, 6683705698, 6665013396];709157158;footway;Bayonne Mairie;
709157159;[6665013396, 6665013397, 5487050115];709157159;footway;;wood
709187336;[8648547788, 6665264791];709187336;footway;;paving_stones
713374890-1;[5487073243, 7667113681];713374890;footway;Quai Pedros;concrete
713374890-2;[7667113681, 848724534, 5327208953, 7667113680];713374890;footway;Quai Pedros;concrete
713374890-3;[7667113680, 7593145188, 5487050121, 5487050120, 7667113675];713374890;footway;Quai Pedros;concrete
713374890-4;[7667113675, 5487050118, 848724537];713374890;footway;Quai Pedros;concrete
713374890-5;[848724537, 7667113673];713374890;footway;Quai Pedros;concrete
713374890-6;[7667113673, 848724538, 5487050116, 848724539, 5327208947];713374890;footway;Quai Pedros;concrete
713377359;[6528389295, 2441623387];713377359;steps;;paving_stones
713377360;[6707433887, 6285629100];713377360;footway;;asphalt
713377362;[1829846427, 6707433889];713377362;pedestrian;Allée Marcel Suarès;asphalt
718829578;[3585228475, 255402863];718829578;pedestrian;Chemin de Mousserolles;
718829579;[6749418666, 8669010164];718829579;steps;Chemin de Mousserolles;
719390155-1;[6528389290, 8264966601];719390155;footway;;concrete
719390155-2;[8264966601, 5480592819];719390155;footway;;concrete
719398685;[255322334, 6753623786, 1830766523];719398685;residential;Rue Daniel Argote;
719398686-1;[6753623803, 6753623795, 476283453];719398686;residential;Rue Albert Thomas;
719398686-2;[476283453, 6753623793, 6753623794];719398686;residential;Rue Albert Thomas;
719398687;[6753623797, 6753623796, 476283453];719398687;residential;Rue René Cuzacq;
719398688-1;[8438600321, 6753623802, 6753623797];719398688;residential;Rue Albert Thomas;
719398688-2;[6753623797, 6753623799, 6753623801, 8138563825, 6753623803];719398688;residential;Rue Albert Thomas;
729910365;[254935066, 5464276908, 6212829706, 5464276909];729910365;residential;Boulevard Jean d'Amou;asphalt
731020994;[570056307, 5464276906, 5464276905, 577898270, 570056315, 5464276904, 5464276903];731020994;unclassified;Chemin de Saint-Étienne;asphalt
731108654;[6847880155, 6847880154, 6847880153, 6847880152, 9348717874, 6847880151, 6847880150];731108654;service;;asphalt
739530608;[6924421103, 6924421101, 6924421100];739530608;unclassified;Rue Sainte-Catherine;asphalt
739530609;[6924421102, 6924421099, 3150255630, 6924421103];739530609;unclassified;Rue Sainte-Catherine;asphalt
739531040;[6924430125, 6924430126, 6924421102];739531040;service;;
741939443-1;[6945574251, 967747793];741939443;pedestrian;Rue Bourgneuf;asphalt
741939443-2;[967747793, 597616095];741939443;pedestrian;Rue Bourgneuf;asphalt
741939443-3;[597616095, 7825433130, 6290764029, 6290764028, 269248035];741939443;pedestrian;Rue Bourgneuf;asphalt
743241931;[3798013617, 6957066687, 5808898521];743241931;footway;;
743241932;[6957066688, 3798013617];743241932;footway;;
743241933;[6957066690, 6957066689, 6957066691];743241933;footway;;
743241934;[6957066690, 5808898522];743241934;footway;;
743241935-1;[5808898522, 6957066696, 6957066695, 6957066694, 6957066688];743241935;footway;;
743241935-2;[6957066688, 6957066693, 6957066692, 6957066691];743241935;footway;;
743241936;[5808898522, 6957066698];743241936;footway;;
